id,en,zh,phonetic,category,emoji,draw
ord-thirteenth,thirteenth,第十三,/ˌθɜːˈtiːnθ/,ordinals,,thirteenth
ord-fourteenth,fourteenth,第十四,/ˌfɔːˈtiːnθ/,ordinals,,fourteenth
ord-fifteenth,fifteenth,第十五,/ˌfɪfˈtiːnθ/,ordinals,,fifteenth
ord-sixteenth,sixteenth,第十六,/ˌsɪksˈtiːnθ/,ordinals,,sixteenth
ord-seventeenth,seventeenth,第十七,/ˌsevnˈtiːnθ/,ordinals,,seventeenth
ord-eighteenth,eighteenth,第十八,/ˌeɪˈtiːnθ/,ordinals,,eighteenth
ord-nineteenth,nineteenth,第十九,/ˌnaɪnˈtiːnθ/,ordinals,,nineteenth
ord-twentieth,twentieth,第二十,/ˈtwentiəθ/,ordinals,,twentieth
subj-math,math,数学,/mæθ/,subjects,,math
subj-Chinese,Chinese,语文,/ˌtʃaɪˈniːz/,subjects,,Chinese
subj-English,English,英语,/ˈɪŋɡlɪʃ/,subjects,,English
subj-art,art,美术,/ɑːt/,subjects,,art
subj-science,science,科学,/ˈsaɪəns/,subjects,,science
subj-PE,PE,体育,/ˌpiː ˈiː/,subjects,,PE
subj-history,history,历史,/ˈhɪstri/,subjects,,history
subj-geography,geography,地理,/dʒiˈɒɡrəfi/,subjects,,geography
subj-coding,coding,编程,/ˈkəʊdɪŋ/,subjects,,coding
subj-spelling,spelling,拼写,/ˈspelɪŋ/,subjects,,spelling
subj-grammar,grammar,语法,/ˈɡræmə/,subjects,,grammar
subj-phonics,phonics,自然拼读,/ˈfɒnɪks/,subjects,,phonics
subj-calligraphy,calligraphy,书法,/kəˈlɪɡrəfi/,subjects,,calligraphy
subj-physics,physics,物理,/ˈfɪzɪks/,subjects,,physics
subj-chemistry,chemistry,化学,/ˈkemɪstri/,subjects,,chemistry
subj-biology,biology,生物,/baɪˈɒlədʒi/,subjects,,biology
subj-drama,drama,戏剧,/ˈdrɑːmə/,subjects,,drama
subj-moral,moral,品德,/ˈmɒrəl/,subjects,,moral
mw-plus,plus,加,/plʌs/,mathwords,,plus
mw-minus,minus,减,/ˈmaɪnəs/,mathwords,,minus
mw-times,times,乘,/taɪmz/,mathwords,,times
mw-dividedby,divided by,除以,/dɪˈvaɪdɪd baɪ/,mathwords,,divided by
mw-equals,equals,等于,/ˈiːkwəlz/,mathwords,,equals
mw-half,half,一半,/hɑːf/,mathwords,,half
mw-quarter,quarter,四分之一,/ˈkwɔːtə/,mathwords,,quarter
mw-odd,odd,奇数,/ɒd/,mathwords,,odd
mw-even,even,偶数,/ˈiːvn/,mathwords,,even
mw-double,double,两倍,/ˈdʌbl/,mathwords,,double
mw-dozen,dozen,一打,/ˈdʌzn/,mathwords,,dozen
mw-sum,sum,总和,/sʌm/,mathwords,,sum
mw-total,total,总数,/ˈtəʊtl/,mathwords,,total
mw-number,number,数字,/ˈnʌmbə/,mathwords,,number
mw-digit,digit,数位,/ˈdɪdʒɪt/,mathwords,,digit
mw-shape,shape,形状,/ʃeɪp/,mathwords,,shape
mw-pattern,pattern,规律,/ˈpætn/,mathwords,,pattern
mw-measure,measure,测量,/ˈmeʒə/,mathwords,,measure
mw-group,group,分组,/ɡruːp/,mathwords,,group
mw-subtract,subtract,减去,/səbˈtrækt/,mathwords,,subtract
mw-multiply,multiply,乘以,/ˈmʌltɪplaɪ/,mathwords,,multiply
mw-divide,divide,平均分,/dɪˈvaɪd/,mathwords,,divide
rt-getup,get up,起床,/ɡet ʌp/,routine,,get up
rt-brushmyteeth,brush my teeth,刷牙,/brʌʃ maɪ tiːθ/,routine,,brush my teeth
rt-washmyface,wash my face,洗脸,/wɒʃ maɪ feɪs/,routine,,wash my face
rt-combmyhair,comb my hair,梳头,/kəʊm maɪ heə/,routine,,comb my hair
rt-getdressed,get dressed,穿衣服,/ɡet drest/,routine,,get dressed
rt-havebreakfast,have breakfast,吃早饭,/hæv ˈbrekfəst/,routine,,have breakfast
rt-gotoschool,go to school,去上学,/ɡəʊ tə skuːl/,routine,,go to school
rt-havelunch,have lunch,吃午饭,/hæv lʌntʃ/,routine,,have lunch
rt-dohomework,do homework,做作业,/duː ˈhəʊmwɜːk/,routine,,do homework
rt-playgames,play games,玩游戏,/pleɪ ɡeɪmz/,routine,,play games
rt-takeanap,take a nap,睡午觉,/teɪk ə næp/,routine,,take a nap
rt-havedinner,have dinner,吃晚饭,/hæv ˈdɪnə/,routine,,have dinner
rt-takeashower,take a shower,洗澡,/teɪk ə ˈʃaʊə/,routine,,take a shower
rt-watchTV,watch TV,看电视,/wɒtʃ ˌtiː ˈviː/,routine,,watch TV
rt-gotobed,go to bed,上床睡觉,/ɡəʊ tə bed/,routine,,go to bed
rt-saygoodnight,say goodnight,说晚安,/seɪ ˈɡʊdnaɪt/,routine,,say goodnight
rt-tidymyroom,tidy my room,整理房间,/ˈtaɪdi maɪ ruːm/,routine,,tidy my room
rt-watertheplants,water the plants,浇花,/ˈwɔːtə ðə plɑːnts/,routine,,water the plants
rt-feedthefish,feed the fish,喂鱼,/fiːd ðə fɪʃ/,routine,,feed the fish
rt-walkthedog,walk the dog,遛狗,/wɔːk ðə dɒɡ/,routine,,walk the dog
rt-setthetable,set the table,摆餐具,/set ðə ˈteɪbl/,routine,,set the table
rt-clearthetable,clear the table,收桌子,/klɪə ðə ˈteɪbl/,routine,,clear the table
rt-drymyhair,dry my hair,吹干头发,/draɪ maɪ heə/,routine,,dry my hair
rt-packmybag,pack my bag,收拾书包,/pæk maɪ bæɡ/,routine,,pack my bag
st-story,story,故事,/ˈstɔːri/,story,,story
st-hero,hero,英雄,/ˈhɪərəʊ/,story,,hero
st-magic,magic,魔法,/ˈmædʒɪk/,story,,magic
st-dream,dream,梦,/driːm/,story,,dream
st-wish,wish,愿望,/wɪʃ/,story,,wish
st-knight,knight,骑士,/naɪt/,story,,knight
st-adventure,adventure,冒险,/ədˈventʃə/,story,,adventure
st-treasure,treasure,宝藏,/ˈtreʒə/,story,,treasure
st-journey,journey,旅程,/ˈdʒɜːni/,story,,journey
st-map,map,地图,/mæp/,story,,map
st-pirate,pirate,海盗,/ˈpaɪrət/,story,,pirate
st-castle,castle,童话城堡,/ˈkɑːsl/,story,,castle
st-witch,witch,女巫,/wɪtʃ/,story,,witch
st-potion,potion,魔药,/ˈpəʊʃn/,story,,potion
st-sword,sword,宝剑,/sɔːd/,story,,sword
st-shield,shield,盾牌,/ʃiːld/,story,,shield
st-crown,crown,王冠,/kraʊn/,story,,crown
st-king,king,国王,/kɪŋ/,story,,king
st-fairytale,fairy tale,童话故事,/ˈfeəri teɪl/,story,,fairy tale
st-onceuponatime,once upon a time,从前,/wʌns əˌpɒn ə ˈtaɪm/,story,,once upon a time
st-happilyeverafter,happily ever after,从此幸福生活,/ˈhæpɪli ˈevə ˈɑːftə/,story,,happily ever after
st-magicspell,magic spell,魔法咒语,/ˈmædʒɪk spel/,story,,magic spell
st-myth,myth,神话,/mɪθ/,story,,myth
st-legend,legend,传说,/ˈledʒənd/,story,,legend
st-fable,fable,寓言,/ˈfeɪbl/,story,,fable
gr-hello,hello,你好,/həˈləʊ/,greetings,,hello
gr-hi,hi,嗨,/haɪ/,greetings,,hi
gr-goodbye,goodbye,再见,/ˌɡʊdˈbaɪ/,greetings,,goodbye
gr-bye-bye,bye-bye,拜拜,/ˌbaɪˈbaɪ/,greetings,,bye-bye
gr-thankyou,thank you,谢谢你,/ˈθæŋk juː/,greetings,,thank you
gr-yourewelcome,you're welcome,不客气,/jʊə ˈwelkəm/,greetings,,you're welcome
gr-sorry,sorry,对不起,/ˈsɒri/,greetings,,sorry
gr-excuseme,excuse me,打扰一下,/ɪkˈskjuːz miː/,greetings,,excuse me
gr-goodmorning,good morning,早上好,/ɡʊd ˈmɔːnɪŋ/,greetings,,good morning
gr-goodafternoon,good afternoon,下午好,/ɡʊd ˌɑːftəˈnuːn/,greetings,,good afternoon
gr-goodevening,good evening,晚上好,/ɡʊd ˈiːvnɪŋ/,greetings,,good evening
gr-goodnight,good night,晚安,/ɡʊd naɪt/,greetings,,good night
gr-seeyou,see you,回头见,/siː juː/,greetings,,see you
gr-seeyoutomorrow,see you tomorrow,明天见,/siː juː təˈmɒrəʊ/,greetings,,see you tomorrow
gr-seeyoulater,see you later,一会儿见,/siː juː ˈleɪtə/,greetings,,see you later
gr-nicetomeetyou,nice to meet you,很高兴认识你,/naɪs tə miːt juː/,greetings,,nice to meet you
gr-nicetomeetyoutoo,nice to meet you too,我也是,/naɪs tə miːt juː tuː/,greetings,,nice to meet you too
gr-howareyou,how are you,你好吗,/haʊ ɑː juː/,greetings,,how are you
gr-Imfine,I'm fine,我很好,/aɪm faɪn/,greetings,,I'm fine
gr-whatsyourname,what's your name,你叫什么名字,/wɒts jɔː neɪm/,greetings,,what's your name
gr-mynameis,my name is,我叫……,/maɪ neɪm ɪz/,greetings,,my name is
gr-howoldareyou,how old are you,你几岁了,/haʊ əʊld ɑː juː/,greetings,,how old are you
gr-whereareyoufrom,where are you from,你来自哪里,/weə ɑː juː frɒm/,greetings,,where are you from
gr-ImfromChina,I'm from China,我来自中国,/aɪm frɒm ˈtʃaɪnə/,greetings,,I'm from China
gr-happybirthday,happy birthday,生日快乐,/ˈhæpi ˈbɜːθdeɪ/,greetings,,happy birthday
gr-merryChristmas,merry Christmas,圣诞快乐,/ˈmeri ˈkrɪsməs/,greetings,,merry Christmas
gr-happynewyear,happy new year,新年快乐,/ˈhæpi njuː jɪə/,greetings,,happy new year
gr-goodluck,good luck,祝你好运,/ɡʊd lʌk/,greetings,,good luck
gr-congratulations,congratulations,祝贺你,/kənˌɡrætʃʊˈleɪʃnz/,greetings,,congratulations
gr-welldone,well done,做得好,/wel dʌn/,greetings,,well done
gr-goodjob,good job,干得好,/ɡʊd dʒɒb/,greetings,,good job
gr-letsgo,let's go,我们走吧,/lets ɡəʊ/,greetings,,let's go
gr-letsplay,let's play,一起玩吧,/lets pleɪ/,greetings,,let's play
gr-timetoeat,time to eat,吃饭时间到啦,/taɪm tuː iːt/,greetings,,time to eat
gr-washyourhands,wash your hands,去洗手,/wɒʃ jɔː hændz/,greetings,,wash your hands
gr-brushyourteeth,brush your teeth,去刷牙,/brʌʃ jɔː tiːθ/,greetings,,brush your teeth
gr-tidyyourroom,tidy your room,收拾房间,/ˈtaɪdi jɔː ruːm/,greetings,,tidy your room
gr-bequiet,be quiet,请安静,/biː ˈkwaɪət/,greetings,,be quiet
gr-becareful,be careful,当心,/biː ˈkeəfl/,greetings,,be careful
gr-lineup,line up,排队,/laɪn ʌp/,greetings,,line up
gr-raiseyourhand,raise your hand,举手,/reɪz jɔː hænd/,greetings,,raise your hand
gr-mayIcomein,may I come in,我可以进来吗,/meɪ aɪ kʌm ɪn/,greetings,,may I come in
gr-canyouhelpme,can you help me,你能帮我吗,/kæn juː help miː/,greetings,,can you help me
gr-Idontknow,I don't know,我不知道,/aɪ dəʊnt nəʊ/,greetings,,I don't know
gr-Iloveyou,I love you,我爱你,/aɪ lʌv juː/,greetings,,I love you
gr-Imsorry,I'm sorry,我很抱歉,/aɪm ˈsɒri/,greetings,,I'm sorry
gr-ofcourse,of course,当然,/əv kɔːs/,greetings,,of course
gr-waitamoment,wait a moment,等一下,/weɪt ə ˈməʊmənt/,greetings,,wait a moment
gr-afteryou,after you,您先请,/ˈɑːftə juː/,greetings,,after you
gr-blessyou,bless you,保佑你（回应喷嚏）,/bles juː/,greetings,,bless you
gr-goodtoseeyou,good to see you,很高兴见到你,/ɡʊd tə siː juː/,greetings,,good to see you
gr-longtimenosee,long time no see,好久不见,/lɒŋ taɪm nəʊ siː/,greetings,,long time no see
gr-takecare,take care,保重,/teɪk keə/,greetings,,take care
gr-havefun,have fun,玩得开心,/hæv fʌn/,greetings,,have fun
gr-sweetdreams,sweet dreams,做个好梦,/swiːt driːmz/,greetings,,sweet dreams
gr-getwellsoon,get well soon,早日康复,/ɡet wel suːn/,greetings,,get well soon
gr-welcomeback,welcome back,欢迎回来,/ˈwelkəm bæk/,greetings,,welcome back
gr-comeinplease,come in please,请进,/kʌm ɪn pliːz/,greetings,,come in please
cv-whatsthis,what's this,这是什么,/wɒts ðɪs/,conversation,,what's this
cv-itsacat,it's a cat,它是一只猫,/ɪts ə kæt/,conversation,,it's a cat
cv-whatcolorisit,what color is it,它是什么颜色,/wɒt ˈkʌlə ɪz ɪt/,conversation,,what color is it
cv-whatdayisittoday,what day is it today,今天星期几,/wɒt deɪ ɪz ɪt təˈdeɪ/,conversation,,what day is it today
cv-whattimeisit,what time is it,现在几点了,/wɒt taɪm ɪz ɪt/,conversation,,what time is it
cv-whatstheweatherlike,what's the weather like,天气怎么样,/wɒts ðə ˈweðə laɪk/,conversation,,what's the weather like
cv-howmanyapples,how many apples,有几个苹果,/haʊ ˈmeni ˈæplz/,conversation,,how many apples
cv-howmuchisit,how much is it,多少钱,/haʊ mʌtʃ ɪz ɪt/,conversation,,how much is it
cv-whosebagisthis,whose bag is this,这是谁的包,/huːz bæɡ ɪz ðɪs/,conversation,,whose bag is this
cv-itsmyturn,it's my turn,轮到我了,/ɪts maɪ tɜːn/,conversation,,it's my turn
cv-itsyourturn,it's your turn,轮到你了,/ɪts jɔː tɜːn/,conversation,,it's your turn
cv-canyouswim,can you swim,你会游泳吗,/kæn juː swɪm/,conversation,,can you swim
cv-yesIcan,yes I can,是的我会,/jes aɪ kæn/,conversation,,yes I can
cv-noIcant,no I can't,不我不会,/nəʊ aɪ kɑːnt/,conversation,,no I can't
cv-doyoulikeapples,do you like apples,你喜欢苹果吗,/duː juː laɪk ˈæplz/,conversation,,do you like apples
cv-yesIdo,yes I do,是的喜欢,/jes aɪ duː/,conversation,,yes I do
cv-noIdont,no I don't,不不喜欢,/nəʊ aɪ dəʊnt/,conversation,,no I don't
cv-whereisthecat,where is the cat,小猫在哪里,/weə ɪz ðə kæt/,conversation,,where is the cat
cv-hereitis,here it is,在这里,/hɪər ɪt ɪz/,conversation,,here it is
cv-Ifoundit,I found it,我找到啦,/aɪ faʊnd ɪt/,conversation,,I found it
cv-letmetry,let me try,让我试试,/let miː traɪ/,conversation,,let me try
cv-myturnfirst,my turn first,我先来,/maɪ tɜːn fɜːst/,conversation,,my turn first
cv-youarenext,you are next,该你了,/juː ɑː nekst/,conversation,,you are next
cv-tryyourbest,try your best,尽你最大努力,/traɪ jɔː best/,conversation,,try your best
cv-dontgiveup,don't give up,别放弃,/dəʊnt ɡɪv ʌp/,conversation,,don't give up
cv-almostdone,almost done,快完成啦,/ˈɔːlməʊst dʌn/,conversation,,almost done
cv-alldone,all done,全部完成,/ɔːl dʌn/,conversation,,all done
cv-goodidea,good idea,好主意,/ɡʊd aɪˈdɪə/,conversation,,good idea
cv-soundsgreat,sounds great,听起来棒极了,/saʊndz ɡreɪt/,conversation,,sounds great
cv-metoo,me too,我也是,/miː tuː/,conversation,,me too
cv-whatdoyoulike,what do you like,你喜欢什么,/wɒt duː juː laɪk/,conversation,,what do you like
cv-Ilikeapples,I like apples,我喜欢苹果,/aɪ laɪk ˈæplz/,conversation,,I like apples
cv-canIhelpyou,can I help you,需要帮忙吗,/kæn aɪ help juː/,conversation,,can I help you
cv-areyouOK,are you OK,你还好吗,/ɑː juː ˌəʊˈkeɪ/,conversation,,are you OK
cv-whereareyougoing,where are you going,你要去哪里,/weə ɑː juː ˈɡəʊɪŋ/,conversation,,where are you going
cv-Imgoinghome,I'm going home,我要回家,/aɪm ˈɡəʊɪŋ həʊm/,conversation,,I'm going home
cv-whatareyoudoing,what are you doing,你在做什么,/wɒt ɑː juː ˈduːɪŋ/,conversation,,what are you doing
cv-Imreading,I'm reading,我在看书,/aɪm ˈriːdɪŋ/,conversation,,I'm reading
golden,golden,金色,/ˈɡəʊldən/,colors,,golden
silver,silver,银色,/ˈsɪlvə/,colors,,silver
elbow,elbow,手肘,/ˈelbəʊ/,body,,elbow
neck,neck,脖子,/nek/,body,,neck
chest,chest,胸部,/tʃest/,body,,chest
waist,waist,腰部,/weɪst/,body,,waist
pomegranate,pomegranate,石榴,/ˈpɒmɪɡrænɪt/,fruits,,pomegranate
fig,fig,无花果,/fɪɡ/,fruits,,fig
guava,guava,番石榴,/ˈɡwɑːvə/,fruits,,guava
papaya,papaya,木瓜,/pəˈpaɪə/,fruits,,papaya
lychee,lychee,荔枝,/ˌliːˈtʃiː/,fruits,,lychee
longan,longan,龙眼,/ˈlɒŋɡən/,fruits,,longan
domino,domino,多米诺骨牌,/ˈdɒmɪnəʊ/,toys,,domino
checkers,checkers,跳棋,/ˈtʃekəz/,toys,,checkers
jumprope,jump rope,跳绳,/dʒʌmp rəʊp/,toys,,jump rope
hulahoop,hula hoop,呼啦圈,/ˈhuːlə huːp/,toys,,hula hoop
button,button,纽扣,/ˈbʌtn/,clothes,,button
zipper,zipper,拉链,/ˈzɪpə/,clothes,,zipper
pocket,pocket,口袋,/ˈpɒkɪt/,clothes,,pocket
sleeve,sleeve,袖子,/sliːv/,clothes,,sleeve
doorbell,doorbell,门铃,/ˈdɔːbel/,home,,doorbell
bench,bench,长凳,/bentʃ/,home,,bench
milktea,milk tea,奶茶,/mɪlk tiː/,drinks,,milk tea
icedtea,iced tea,冰茶,/aɪst tiː/,drinks,,iced tea
toffee,toffee,太妃糖,/ˈtɒfi/,desserts,,toffee
sorbet,sorbet,雪葩,/ˈsɔːbeɪ/,desserts,,sorbet
recess,recess,课间休息,/rɪˈses/,school,,recess
class,class,班级,/klɑːs/,school,,class
dimsum,dim sum,广式点心,/ˌdɪm ˈsʌm/,food,,dim sum
hotpot,hot pot,火锅,/hɒt pɒt/,food,,hot pot
yam,yam,山药,/jæm/,vegetables,,yam
taro,taro,芋头,/ˈtɑːrəʊ/,vegetables,,taro
friend,friend,朋友,/frend/,family,,friend
bestfriend,best friend,最好的朋友,/best frend/,family,,best friend
teacup,teacup,茶杯,/ˈtiːkʌp/,kitchen,,teacup
dish,dish,碟子,/dɪʃ/,kitchen,1f37d,dish
Monday,Monday,星期一,/ˈmʌndeɪ/,time,,Monday
Tuesday,Tuesday,星期二,/ˈtjuːzdeɪ/,time,,Tuesday
Wednesday,Wednesday,星期三,/ˈwenzdeɪ/,time,,Wednesday
Thursday,Thursday,星期四,/ˈθɜːzdeɪ/,time,,Thursday
Friday,Friday,星期五,/ˈfraɪdeɪ/,time,,Friday
Saturday,Saturday,星期六,/ˈsætədeɪ/,time,,Saturday
Sunday,Sunday,星期日,/ˈsʌndeɪ/,time,,Sunday
storm,storm,风暴,/stɔːm/,nature,26c8,storm
sunshine,sunshine,阳光,/ˈsʌnʃaɪn/,nature,1f31e,sunshine
lighthouse,lighthouse,灯塔,/ˈlaɪthaʊs/,places,,lighthouse
harbor,harbor,海港,/ˈhɑːbə/,places,,harbor
garbagetruck,garbage truck,垃圾车,/ˈɡɑːbɪdʒ trʌk/,vehicles,,garbage truck
towtruck,tow truck,拖车,/təʊ trʌk/,vehicles,,tow truck
tide,tide,潮汐,/taɪd/,ocean,,tide
splash,splash,浪花,/splæʃ/,ocean,1f4a6,splash
nest,nest,鸟巢,/nest/,birds,1faba,nest
busstop,bus stop,公交车站,/bʌs stɒp/,city,,bus stop
taxistand,taxi stand,出租车站,/ˈtæksi stænd/,city,,taxi stand
city-square,city square,广场,/ˌsɪti ˈskweə/,city,,city square
street,street,街道,/striːt/,city,,street
willow,willow,柳树,/ˈwɪləʊ/,forest,,willow
vine,vine,藤蔓,/vaɪn/,forest,,vine
acorn,acorn,橡子,/ˈeɪkɔːn/,forest,,acorn
pine,pine,松树,/paɪn/,forest,,pine
herd,herd,兽群,/hɜːd/,farm,,herd
termite,termite,白蚁,/ˈtɜːmaɪt/,insects,,termite
moth,moth,飞蛾,/mɒθ/,insects,,moth
flea,flea,跳蚤,/fliː/,insects,,flea
locust,locust,蝗虫,/ˈləʊkəst/,insects,,locust
robin,robin,知更鸟,/ˈrɒbɪn/,birds,,robin
quail,quail,鹌鹑,/kweɪl/,birds,,quail
toucan,toucan,巨嘴鸟,/ˈtuːkən/,birds,,toucan
stingray,stingray,魟鱼,/ˈstɪŋreɪ/,ocean,,stingray
swordfish,swordfish,剑鱼,/ˈsɔːdfɪʃ/,ocean,,swordfish
harmonica,harmonica,口琴,/ˌhɑːməˈkɒnɪk/,music,,harmonica
ukulele,ukulele,尤克里里,/ˌjuːkəˈleɪli/,music,,ukulele
sorethroat,sore throat,嗓子疼,/sɔː θrəʊt/,health,,sore throat
runnynose,runny nose,流鼻涕,/ˈrʌni nəʊz/,health,,runny nose
toothache,toothache,牙疼,/ˈtuːθeɪk/,health,,toothache
firstaid,first aid,急救,/fɜːst eɪd/,health,,first aid
dancer,dancer,舞蹈家,/ˈdɑːnsə/,jobs,,dancer
fisherman,fisherman,渔夫,/ˈfɪʃəmən/,jobs,,fisherman
smartspeaker,smart speaker,智能音箱,/smɑːt ˈspiːkə/,electronics,,smart speaker
powerbank,power bank,充电宝,/ˈpaʊə bæŋk/,electronics,,power bank
evilqueen,evil queen,恶毒王后,/iːvl kwiːn/,story,,evil queen
magicmirror,magic mirror,魔镜,/ˈmædʒɪk ˈmɪrə/,story,,magic mirror
goldenegg,golden egg,金蛋,/ˈɡəʊldən eɡ/,story,,golden egg
bigbadwolf,big bad wolf,大灰狼,/ˌbɪɡ bæd ˈwʊlf/,story,,big bad wolf
happyending,happy ending,圆满结局,/ˈhæpi ˈendɪŋ/,story,,happy ending
relieved,relieved,如释重负,/rɪˈliːvd/,emotions,1f60c,
tasty,tasty,好吃极了,/ˈteɪsti/,emotions,1f60b,
drowsy,drowsy,昏昏欲睡,/ˈdraʊzi/,emotions,1f62a,
drool,drool,流口水,/druːl/,emotions,1f924,
masked,masked,戴口罩,/mɑːskt/,emotions,1f637,
unamused,unamused,无语,/ˌʌnəˈmjuːzd/,emotions,1f612,
rolleyes,roll eyes,翻白眼,/rəʊl aɪz/,emotions,1f643,
smirk,smirk,得意地笑,/smɜːk/,emotions,1f60f,
pensive,pensive,心事重重,/ˈpensɪv/,emotions,1f614,
weary,weary,疲惫不堪,/ˈwɪəri/,emotions,1f629,
cube,cube,正方体,/kjuːb/,shapes,,cube
cone,cone,圆锥体,/kəʊn/,shapes,,cone
sw-noun,noun,名词,/naʊn/,sightwords,,noun
sw-verb,verb,动词,/vɜːb/,sightwords,,verb
